Edge_Name,Global_Saliency_Mean,Global_Contrib_Mean,Contrib_Std,Robustness_Z_Score
lh_inferiortemporal <-> rh_rostralanteriorcingulate,1.6267565868215893e-07,6.446214170525619e-09,2.74809410812426e-07,0.022633431079884726
lh_parstriangularis <-> rh_posteriorcingulate,1.621743991931448e-07,1.165973733876111e-09,1.143049369500931e-07,0.009379947108168642
fourth_ventricle <-> lh_precuneus,1.6213087761495994e-07,1.7269529333820795e-09,1.4299067437820727e-07,0.011287962095734606
lh_supramarginal <-> rh_pericalcarine,1.6184886949423423e-07,5.814204446070509e-09,3.708160354892082e-07,0.015267751103499094
cc_mid_posterior <-> lh_rostralanteriorcingulate,1.6162690773805994e-07,3.4376982219665286e-09,1.122489541099785e-07,0.0281204714346585
left_pallidum <-> rh_isthmuscingulate,1.614143881208415e-07,8.25855882856027e-09,3.4497678442942627e-07,0.023265067437676822
left_choroid_plexus <-> rh_isthmuscingulate,1.6131007589124255e-07,8.913764347031684e-09,3.87682405838145e-07,0.022414278872220326
lh_precentral <-> lh_precuneus,1.6128925514752832e-07,-6.363218380010779e-10,6.927503152633179e-08,-0.008026762345590728
lh_fusiform <-> rh_isthmuscingulate,1.6065906477839297e-07,7.665323499701246e-09,2.403335081258403e-07,0.030620445329468077
rh_rostralanteriorcingulate <-> right_hippocampus,1.6036833598304788e-07,1.3304434704825278e-08,3.7383556720402057e-07,0.034661807923999796
cc_mid_anterior <-> csf,1.601732061514875e-07,2.3491217939664148e-09,1.120365048559359e-07,0.01924933688275941
lh_middletemporal <-> lh_precuneus,1.600138915485294e-07,-1.3983972032772809e-09,9.28568225627826e-08,-0.013595570701435149
lh_rostralanteriorcingulate <-> rh_superiorfrontal,1.586023935818317e-07,1.900632855594768e-09,6.236186575257312e-08,0.026265669573717197
lh_frontalpole <-> lh_inferiortemporal,1.5797576612412708e-07,-4.906518396235744e-09,2.4044773365393325e-07,-0.019590987407438604
lh_frontalpole <-> lh_pericalcarine,1.5780515875635994e-07,2.2778252173338844e-09,4.799781349095996e-07,0.0046488303355702604
lh_caudalmiddlefrontal <-> lh_precuneus,1.5777684762547546e-07,-1.1525403266805046e-09,8.833016525696243e-08,-0.01172112671293306
rh_cuneus <-> rh_lingual,1.565480244798653e-07,3.865902032786276e-09,2.998224739416018e-07,0.012477797312776467
cc_anterior <-> rh_temporalpole,1.560337145934675e-07,4.2254659197322815e-10,1.0479649766534921e-07,0.0036808317376112068
lh_isthmuscingulate <-> lh_lingual,1.5532146485196798e-07,-2.8488770347356694e-09,1.2596799512281516e-07,-0.020952556019983803
left_pallidum <-> rh_lingual,1.5447255126867715e-07,6.308720132730829e-09,4.5308366165801974e-07,0.013623283771539587
cc_anterior <-> rh_entorhinal,1.540789696506106e-07,3.6365898903115405e-09,2.5720319036676694e-07,0.013609829603156702
rh_superiorfrontal <-> rh_superiorparietal,1.539388856659155e-07,8.739947604093625e-09,4.340298348163882e-07,0.01968324404982314
brain_stem <-> lh_rostralmiddlefrontal,1.537620362946467e-07,1.5641098736629015e-09,2.4497387752559123e-07,0.006134392624224475
lh_lateralorbitofrontal <-> rh_lingual,1.5339512773767664e-07,4.174176730939439e-09,5.128147519688754e-07,0.007984045429513701
lh_frontalpole <-> right_cerebellum_cortex,1.5308101402818496e-07,7.936131478988436e-10,1.1200232339390069e-07,0.006504901921716344
left_choroid_plexus <-> rh_caudalanteriorcingulate,1.513914038652102e-07,2.1987283637559807e-09,8.980067611102482e-08,0.022031197076360195
lh_posteriorcingulate <-> rh_bankssts,1.5137674490552115e-07,3.2103887508455545e-09,9.794704804468932e-08,0.02974040336440211
lh_paracentral <-> rh_rostralmiddlefrontal,1.5094154666636068e-07,2.4239947237950554e-09,7.322285270625243e-08,0.02912655172192798
lh_paracentral <-> rh_frontalpole,1.5069707355377864e-07,-1.3919918068808847e-10,1.2921086691148357e-07,-0.0009999160537991437
lh_cuneus <-> rh_cuneus,1.506872038330908e-07,6.199060765334827e-09,2.95860176223462e-07,0.020267629613885337
left_cerebellum_white_matter <-> lh_frontalpole,1.5046239411518326e-07,4.440136421664497e-10,1.5371616317683203e-07,0.0027120941118493266
lh_medialorbitofrontal <-> lh_pericalcarine,1.4997214027848868e-07,7.493766346531915e-09,5.809916858909219e-07,0.012679986073298202
lh_supramarginal <-> rh_paracentral,1.4817405332841044e-07,1.5135809243485867e-09,1.4789757674070981e-07,0.009585840109719359
rh_frontalpole <-> rh_paracentral,1.4804237220614119e-07,3.686222064171294e-09,1.0372038028126605e-07,0.03241478840515759
lh_posteriorcingulate <-> lh_supramarginal,1.4780748523584278e-07,2.2769278843560903e-09,9.388027414749454e-08,0.021918770459954613
left_accumbens_area <-> rh_rostralmiddlefrontal,1.4770871922075103e-07,9.767785169132476e-10,4.8203116421691265e-08,0.016782237394924432
lh_precuneus <-> lh_superiorfrontal,1.4754106771076468e-07,3.814665919140707e-09,1.6650103443969253e-07,0.021612711399966976
lh_bankssts <-> lh_rostralmiddlefrontal,1.469799635981119e-07,-4.992590041095011e-09,2.1523187673499522e-07,-0.022166445147412346
brain_stem <-> lh_paracentral,1.4670609132477107e-07,4.430311398638796e-11,2.15468797289086e-07,0.00019649332643392108
fourth_ventricle <-> rh_lingual,1.460881863300181e-07,-1.7542969623790352e-10,2.3185598272135213e-07,-0.0007253477638385326
lh_posteriorcingulate <-> lh_superiorfrontal,1.4577549711234513e-07,2.4939062663509774e-09,1.0233332906684995e-07,0.02220094683445948
lh_superiorfrontal <-> rh_superiorparietal,1.4542836018673175e-07,7.4253070761528335e-09,3.761426052929863e-07,0.01922944263174189
lh_caudalanteriorcingulate <-> rh_lateraloccipital,1.4537179711024533e-07,5.265121373926963e-09,3.5097829882495996e-07,0.014585700556143527
lh_lingual <-> rh_lateraloccipital,1.4536829623691294e-07,3.365660519987304e-09,2.03082538346086e-07,0.01579510243359707
lh_parsorbitalis <-> rh_rostralmiddlefrontal,1.4520958236457278e-07,9.98915426447166e-10,2.619190507781608e-08,0.02760052073245113
left_accumbens_area <-> rh_lingual,1.4515709436510792e-07,2.929475877192246e-09,4.0826166662996645e-07,0.007003931057789084
left_cerebellum_white_matter <-> lh_precuneus,1.448030743188709e-07,-3.4665624691220823e-09,1.074908899206991e-07,-0.02950494690662273
left_putamen <-> rh_caudalanteriorcingulate,1.438572060456107e-07,6.85231537595649e-09,2.2555549154327454e-07,0.029090026010697496
cc_mid_posterior <-> rh_posteriorcingulate,1.4349029408229344e-07,2.9643616094477687e-09,1.4073418701187915e-07,0.01966615316812072
rh_parsorbitalis <-> rh_superiortemporal,1.4337458719552494e-07,-3.6519639913050706e-09,2.2242621702172814e-07,-0.015712358261906704
cc_mid_anterior <-> lh_paracentral,1.429586679447577e-07,3.1796402108849835e-09,1.6235891187073777e-07,0.0184477853589003
rh_medialorbitofrontal <-> rh_superiorparietal,1.4292539359568885e-07,4.563413911087968e-09,3.174004318615054e-07,0.013938325875569861
lh_precuneus <-> rh_caudalanteriorcingulate,1.4273754312808988e-07,6.836729635684241e-09,1.783581793405352e-07,0.03629643087239672
brain_stem <-> lh_entorhinal,1.425438612921439e-07,-3.395774050300014e-09,1.7763292712355345e-07,-0.018097964479677642
lh_rostralmiddlefrontal <-> right_cerebellum_cortex,1.42353569452929e-07,-1.346791893489057e-09,1.1900213379737472e-07,-0.010440074546398432
lh_lingual <-> lh_superiorparietal,1.4178226490585483e-07,3.795543935410599e-09,3.0771325467354196e-07,0.011946445039916929
lh_frontalpole <-> lh_medialorbitofrontal,1.414507128702575e-07,-1.4388857007259176e-09,1.478961919453711e-07,-0.009112858790310426
fourth_ventricle <-> lh_rostralanteriorcingulate,1.4137946571227144e-07,3.432865131567558e-10,1.363941893272919e-07,0.0023449463037721655
lh_lingual <-> rh_rostralmiddlefrontal,1.4121076483445151e-07,8.727274928034863e-09,6.41510355969237e-07,0.013395450813750298
left_accumbens_area <-> rh_rostralanteriorcingulate,1.4101129084573065e-07,-8.87896656240287e-10,1.440096486875803e-07,-0.00576520149098872
lh_medialorbitofrontal <-> rh_caudalanteriorcingulate,1.4086650316392833e-07,1.2307523456475001e-09,1.275670813029237e-07,0.008946561444720736
rh_parahippocampal <-> rh_rostralanteriorcingulate,1.4048719980367215e-07,1.807465294537967e-09,1.7324075892574746e-07,0.009863882386944191
fourth_ventricle <-> lh_unknown,1.399228839739847e-07,1.101574982376133e-09,1.2565293275185793e-07,0.008120539379647474
lh_rostralmiddlefrontal <-> right_cerebellum_white_matter,1.3975936176580938e-07,-5.014441343219379e-10,6.623521300358852e-08,-0.006577592093804921
cc_mid_anterior <-> rh_parsorbitalis,1.3960724315646498e-07,2.249155116001344e-09,9.19299782541241e-08,0.022065688176582565
lh_rostralmiddlefrontal <-> rh_lateraloccipital,1.3913950646696839e-07,-2.177347342457961e-09,2.0560055525003805e-07,-0.010098987639121938
lh_precentral <-> rh_paracentral,1.3882133115681624e-07,2.1927120866415325e-09,8.436550369956852e-08,0.023236373469933153
brain_stem <-> left_cerebellum_cortex,1.3820579212566808e-07,3.240083486737566e-09,3.828457575716452e-07,0.008247724264011318
fourth_ventricle <-> rh_posteriorcingulate,1.37954615066325e-07,4.45148520491764e-09,1.3494811229085233e-07,0.030710887741575457
lh_lateraloccipital <-> rh_lingual,1.3760197561260724e-07,2.580149527239995e-10,1.5972671493711967e-07,0.0015201787934185187
rh_caudalanteriorcingulate <-> rh_temporalpole,1.3712821752316935e-07,6.686885525530582e-10,4.936034234983386e-08,0.011264903908609781
fourth_ventricle <-> lh_superiorfrontal,1.3679631505960407e-07,5.055500520916808e-09,1.5572162753091106e-07,0.03050597919075973
cc_anterior <-> rh_superiortemporal,1.3674849837565835e-07,6.254213063543881e-09,2.678513782036057e-07,0.022509202955836624
lh_rostralanteriorcingulate <-> right_inf_lat_vent,1.3660445928123209e-07,-9.785800268324333e-10,2.7911636655700296e-07,-0.0033847271895605185
lh_fusiform <-> rh_caudalanteriorcingulate,1.3656449516432243e-07,2.294717724202855e-09,9.816760405327525e-08,0.02121446383403897
lh_middletemporal <-> rh_posteriorcingulate,1.3590021402985362e-07,1.8547293784871222e-09,1.819318533652184e-07,0.009663478708548924
lh_caudalanteriorcingulate <-> right_choroid_plexus,1.357502000321253e-07,2.327398774744449e-09,7.948065932729978e-08,0.026010076280633523
lh_caudalanteriorcingulate <-> right_inf_lat_vent,1.3551017927080664e-07,2.5547810638550962e-09,1.2517226845270867e-07,0.018900186355523884
left_putamen <-> lh_caudalanteriorcingulate,1.3495958731592314e-07,2.493334803706814e-09,8.904677498671843e-08,0.025173306289287614
cc_mid_posterior <-> lh_postcentral,1.3456107726699301e-07,3.036478937453947e-09,1.4857731493303275e-07,0.019148255466024586
lh_rostralanteriorcingulate <-> rh_parahippocampal,1.3382492390982737e-07,-6.107647691636585e-09,5.509602198493043e-07,-0.010887844584197675
rh_frontalpole <-> rh_fusiform,1.3371176130893947e-07,3.4788495307108182e-09,9.218868347848085e-08,0.03404339318495481
lh_lingual <-> lh_temporalpole,1.336986240497023e-07,3.471815849541068e-09,3.654081312861979e-07,0.009248110416911235
fourth_ventricle <-> rh_superiorfrontal,1.3312437837729898e-07,2.1050521232918027e-09,1.3756320153103713e-07,0.014265427297936773
rh_middletemporal <-> rh_precuneus,1.330766986285106e-07,4.865864387570224e-09,2.672141859476639e-07,0.017552725056028933
cc_mid_posterior <-> lh_posteriorcingulate,1.315666289788288e-07,2.937036227540511e-09,9.830276784454188e-08,0.027118755005009123
left_amygdala <-> rh_pericalcarine,1.3130782187208036e-07,7.264932580280541e-09,4.2308122241372804e-07,0.016774988626360388
cc_anterior <-> lh_caudalmiddlefrontal,1.3130241957574225e-07,1.7670564683568329e-09,1.481308191341487e-07,0.011174649432870944
lh_pericalcarine <-> lh_rostralmiddlefrontal,1.3115277022748141e-07,-3.0268625505328933e-09,1.9956430450757284e-07,-0.014443597909697995
left_accumbens_area <-> lh_rostralanteriorcingulate,1.3115220728602767e-07,7.665975173838289e-10,6.642168184369011e-08,0.010031152140197558
cc_mid_anterior <-> lh_superiortemporal,1.3107000757215897e-07,2.8173925508018374e-09,1.2572238097176778e-07,0.02075849635579187
fourth_ventricle <-> rh_paracentral,1.3088376000381318e-07,3.6123137533224357e-09,1.0777886341481553e-07,0.030670305762757418
left_cerebellum_cortex <-> rh_paracentral,1.30841344461241e-07,1.119988925572006e-09,8.801102941526275e-08,0.011427172352478077
lh_paracentral <-> lh_parsopercularis,1.3063675350566155e-07,-2.5619841096719974e-09,2.534924854286695e-07,-0.009723177135408503
lh_frontalpole <-> right_putamen,1.2946281427768677e-07,2.5540332655274663e-09,2.676017358028159e-07,0.009200350488231921
lh_rostralmiddlefrontal <-> rh_bankssts,1.2923607622663062e-07,-7.280500936206643e-10,1.9405640797902786e-07,-0.00356788645272777
rh_isthmuscingulate <-> rh_paracentral,1.292248632129254e-07,5.9812502742600066e-09,2.6702677994947596e-07,0.02159087390522629
lh_rostralanteriorcingulate <-> right_cerebral_white_matter,1.2921168661037806e-07,2.0987335514920243e-09,2.631607484325659e-07,0.007683144681418714
lh_cuneus <-> rh_lingual,1.2887971210256956e-07,3.1297404684528544e-09,2.631933089423385e-07,0.011456138807240819
brain_stem <-> cc_posterior,1.287051148377505e-07,1.62931932648169e-09,1.2604723357365525e-07,0.011976129787303504
lh_parsopercularis <-> rh_lingual,1.2814645456631532e-07,-6.10005713390782e-09,2.91326299000101e-07,-0.020244025012585362
lh_caudalanteriorcingulate <-> rh_unknown,1.2793804521794292e-07,1.741643694515673e-09,8.654238880979751e-08,0.018040196808750644
cc_mid_anterior <-> rh_entorhinal,1.2784809125273415e-07,-1.4810633525256948e-09,2.0544469442209293e-07,-0.006874448017847396
lh_superiorfrontal <-> lh_superiorfrontal,1.275938753058974e-07,6.46119926134676e-09,2.8375761998945205e-07,0.021995001394614928
lh_lingual <-> right_caudate,1.2749741666523865e-07,5.937151117973286e-09,2.8825798733769797e-07,0.01990609261119649
lh_unknown <-> rh_rostralmiddlefrontal,1.2719596847847662e-07,1.2261804142996356e-09,3.753225760755002e-08,0.025796805706633827
left_inf_lat_vent <-> lh_rostralanteriorcingulate,1.2715364061208784e-07,-2.503096165296841e-09,2.833495304741629e-07,-0.008532811220972124
lh_cuneus <-> lh_isthmuscingulate,1.2705959170659541e-07,-2.9681672217857205e-09,7.727701704518683e-08,-0.034008577770811996
rh_posteriorcingulate <-> rh_superiorfrontal,1.2667829414295168e-07,3.202538429869672e-09,1.5843985542811632e-07,0.01901294929118716
lh_inferiorparietal <-> rh_lingual,1.256960976877806e-07,3.1671437377819015e-09,2.8800943103918633e-07,0.010627662778113361
rh_pericalcarine <-> rh_unknown,1.2540162425238182e-07,4.3780451576989e-09,2.527942798415693e-07,0.01665959076559159
rh_paracentral <-> rh_superiorparietal,1.2524865252338176e-07,5.344423265655286e-09,2.438923019457855e-07,0.021049961833015714
lh_fusiform <-> lh_isthmuscingulate,1.2512542178208177e-07,-2.195331679407294e-09,1.0683560990071137e-07,-0.018789919282938817
lh_inferiorparietal <-> lh_superiorfrontal,1.2465517699914355e-07,7.651412235883286e-09,3.0322533140181115e-07,0.024427820705433034
left_accumbens_area <-> rh_superiorparietal,1.2403456463963788e-07,1.3436978564358595e-09,3.365121074044718e-07,0.0038777803941707776
left_hippocampus <-> rh_pericalcarine,1.2368734630232647e-07,3.6679565651953004e-09,2.939610903349916e-07,0.012067191103811652
lh_pericalcarine <-> rh_isthmuscingulate,1.233363010190972e-07,5.024840293168545e-09,1.8618323049084406e-07,0.025612995976244033
rh_caudalanteriorcingulate <-> rh_lateralorbitofrontal,1.231631307582779e-07,3.024624883801834e-09,1.6193491405704008e-07,0.01759168520477698
lh_medialorbitofrontal <-> rh_posteriorcingulate,1.2163833938695991e-07,2.5167009403644833e-09,1.3504345030089653e-07,0.017351358749006035
rh_rostralmiddlefrontal <-> right_cerebellum_white_matter,1.2149298254712024e-07,2.8998743780793314e-10,3.507376325218072e-08,0.00643361940261119
lh_lingual <-> rh_precentral,1.214257213263075e-07,7.947535165639262e-09,3.011106652673966e-07,0.025545685355429497
lh_parahippocampal <-> lh_precuneus,1.2133784651026948e-07,-1.094435664525124e-09,6.287896186386055e-08,-0.015017168693614942
rh_inferiortemporal <-> rh_isthmuscingulate,1.2120949504980658e-07,4.223495553456816e-09,1.717166072118963e-07,0.023242210044852295
lh_isthmuscingulate <-> rh_frontalpole,1.210889345014955e-07,6.996324994834685e-09,2.287769632874698e-07,0.029300669957895507
fourth_ventricle <-> left_pallidum,1.2107249219131044e-07,1.8293596736483427e-09,1.1954596069073125e-07,0.014121317746182955
lh_cuneus <-> rh_isthmuscingulate,1.2089595667235657e-07,6.2188573232359056e-09,2.0525836414663627e-07,0.028890200610274794
left_vessel <-> lh_pericalcarine,1.2043322952736622e-07,6.1368507931632515e-09,3.470425382376973e-07,0.01718801021148272
brain_stem <-> lh_precuneus,1.2018115719482094e-07,3.948987221286594e-10,1.051528110750178e-07,0.00342934504544051
cc_anterior <-> lh_rostralmiddlefrontal,1.2017723521181624e-07,3.241419557234417e-10,1.1628194898945962e-07,0.0025668114747777362
rh_inferiorparietal <-> rh_medialorbitofrontal,1.20160926387862e-07,6.024931024662505e-09,2.590279220978154e-07,0.02239518849077647
lh_frontalpole <-> right_ventraldc,1.200307649222363e-07,-1.940723566204564e-09,3.275245777345634e-07,-0.005749873325464289
left_vessel <-> lh_rostralanteriorcingulate,1.2001336938836735e-07,5.119387094850509e-10,1.126449756958374e-07,0.004174151501767767
lh_caudalanteriorcingulate <-> rh_paracentral,1.199662253728345e-07,2.020666131963569e-09,7.191709133831119e-08,0.02466721045573232
lh_lateralorbitofrontal <-> right_cerebral_white_matter,1.1988494396759093e-07,1.8864511304705236e-09,2.9009187881176235e-07,0.006286245192439318
left_hippocampus <-> lh_lingual,1.1961535526100983e-07,5.8795984656914224e-09,3.577482952994873e-07,0.015988105290612394
lh_rostralmiddlefrontal <-> lh_transversetemporal,1.194592401548158e-07,-4.387221787857945e-09,1.924867364318597e-07,-0.021666711929718523
brain_stem <-> rh_caudalmiddlefrontal,1.1882286943706304e-07,7.017217149424458e-10,2.3886659786775313e-07,0.002819670140367083
rh_posteriorcingulate <-> right_vessel,1.184785088547331e-07,3.297657960931165e-09,1.948781167981653e-07,0.016095706132343245
left_vessel <-> lh_superiorfrontal,1.1826876251508564e-07,7.248126512132919e-09,3.365923738350543e-07,0.020912538934230424
cc_anterior <-> right_cerebellum_white_matter,1.1822171736878019e-07,-2.795665830324485e-10,7.692444313750741e-08,-0.0032162021744585336
lh_superiorparietal <-> rh_pericalcarine,1.1818369171890205e-07,1.948330530950564e-09,1.4270416725131444e-07,0.012758856329991826
lh_caudalanteriorcingulate <-> rh_bankssts,1.1815815825126054e-07,1.8144741519525147e-09,1.0310012635902751e-07,0.016043078026213766
cc_mid_anterior <-> rh_precuneus,1.180621241266213e-07,3.7175415185670268e-09,2.321675022466702e-07,0.015351116413549016
rh_caudalanteriorcingulate <-> rh_lingual,1.1784347423408929e-07,1.9956928527553554e-09,2.2538963152929714e-07,0.008478253013055789
cc_mid_anterior <-> left_cerebellum_cortex,1.1782325524289719e-07,1.4765340218074707e-09,8.455853187266029e-08,0.015615026931635146
rh_frontalpole <-> right_choroid_plexus,1.1770613393432388e-07,3.0436863662816565e-09,1.4603112365862637e-07,0.01950691820268374
lh_entorhinal <-> lh_superiorfrontal,1.1739518655229043e-07,7.818961055146462e-09,3.648877041710333e-07,0.020856808500657714
lh_frontalpole <-> rh_lingual,1.1686809571057232e-07,2.490992987910186e-09,3.2493967598535516e-07,0.007437139182098873
lh_postcentral <-> rh_paracentral,1.1679967071123949e-07,1.4261592043814321e-09,7.900907388139917e-08,0.016022627156886602
rh_medialorbitofrontal <-> rh_rostralanteriorcingulate,1.1625038781558407e-07,-9.202870795010047e-10,1.2235169501443727e-07,-0.006953345625083361
cc_anterior <-> rh_isthmuscingulate,1.1621029779156613e-07,5.3330063288461024e-09,2.66026804735795e-07,0.019320610307939856
lh_corpuscallosum <-> rh_pericalcarine,1.1612057860883795e-07,5.259779159698754e-09,4.4199482913922077e-07,0.011636812681497886
lh_lateraloccipital <-> rh_precuneus,1.1611108690753038e-07,4.952645069586401e-09,2.5096234614742053e-07,0.018978389574979514
lh_pericalcarine <-> lh_unknown,1.1575367022218525e-07,6.9127646581572175e-09,3.541660429888181e-07,0.018982452623594773
cc_posterior <-> lh_lingual,1.1568833035150933e-07,3.4190209914178534e-09,1.6440813831759103e-07,0.01960356336808055
left_amygdala <-> rh_frontalpole,1.1484640369727298e-07,-3.6220343984186163e-09,1.8933430392953582e-07,-0.01817065265243556
left_cerebellum_cortex <-> lh_rostralmiddlefrontal,1.1477190314240085e-07,-4.0623888971848e-10,5.6804443236227665e-08,-0.00608101602287105
cc_mid_anterior <-> rh_superiorfrontal,1.1452519733422569e-07,3.1126099483958652e-09,1.5573433143634415e-07,0.018780719247607235
cc_central <-> rh_superiortemporal,1.1430802464673525e-07,3.2812820851613107e-09,1.4461130864371937e-07,0.02122278191644168
lh_pericalcarine <-> rh_paracentral,1.1405403275238541e-07,3.891254261467206e-09,2.4302756962911826e-07,0.015378775787835742
rh_isthmuscingulate <-> rh_medialorbitofrontal,1.1372875333483521e-07,6.2880188134203875e-09,2.7952615594395643e-07,0.021718310019069775
cc_mid_anterior <-> rh_temporalpole,1.1343738435911366e-07,2.525021633313115e-09,1.2617210954393136e-07,0.018542869327426416
fourth_ventricle <-> rh_rostralanteriorcingulate,1.1321373220314254e-07,2.122468537004607e-09,1.4054721753362167e-07,0.01409835778951276
cc_mid_anterior <-> rh_inferiorparietal,1.1310525571409445e-07,2.6665368074240457e-09,1.347514462906545e-07,0.018421486456651752
rh_precuneus <-> rh_supramarginal,1.1279629321057307e-07,5.104249772244139e-09,2.8603297084295597e-07,0.017242166498244272
rh_isthmuscingulate <-> rh_parahippocampal,1.1244900163679693e-07,4.174876234981312e-09,1.694767086656365e-07,0.023261381747082675
lh_transversetemporal <-> rh_paracentral,1.1196444142428454e-07,4.1864858912056196e-10,1.479288623243993e-07,0.0026508681374568643
left_caudate <-> rh_superiorparietal,1.1189812665704066e-07,5.124796134691593e-09,4.1391496059557187e-07,0.01208920800410441
lh_insula <-> rh_lingual,1.1102257654572705e-07,5.8635415943366284e-09,4.2284197838427605e-07,0.013546610280787023
rh_paracentral <-> rh_transversetemporal,1.1084861294664542e-07,5.372011080002035e-09,2.475279848504583e-07,0.020859911916452346
lh_cuneus <-> lh_inferiorparietal,1.1008385023289813e-07,-3.187737488482685e-10,1.5286588537036674e-08,-0.012606435556989747
rh_lingual <-> rh_lingual,1.0984592492863743e-07,3.6648807560914235e-09,2.433859070211318e-07,0.01446363295882032
lh_supramarginal <-> rh_superiorfrontal,1.0979410093268973e-07,1.8129887663552212e-09,1.332531430670379e-07,0.012655839359188093
rh_frontalpole <-> right_ventraldc,1.0935548774530493e-07,7.936394244079021e-09,5.192128947161972e-07,0.014996600278107544
brain_stem <-> left_vessel,1.092714637196152e-07,5.293512671063792e-10,1.8041178284358922e-07,0.00278003419326842
lh_caudalanteriorcingulate <-> lh_medialorbitofrontal,1.0921138844369193e-07,1.7394101513275686e-09,6.594221597688594e-08,0.02290439025188549
fourth_ventricle <-> lh_parahippocampal,1.0892870778229139e-07,1.514423062526339e-09,1.2957316524413097e-07,0.010850388467420818
left_ventraldc <-> lh_caudalanteriorcingulate,1.0825132643261118e-07,-3.8492243333650395e-09,2.7107167091749156e-07,-0.013694814282777638
cc_mid_anterior <-> lh_precuneus,1.0819081557004003e-07,2.464469066274361e-09,1.1921589870164797e-07,0.019072491009521027
lh_rostralmiddlefrontal <-> lh_superiorparietal,1.0810861777224162e-07,-1.3046558390432223e-09,1.5089579430707406e-07,-0.008108700694520644
cc_mid_posterior <-> lh_transversetemporal,1.0794479061083341e-07,3.1456022465943207e-09,1.4830518153266988e-07,0.01987049454818479
rh_pericalcarine <-> right_cerebellum_cortex,1.0794121735262308e-07,2.2067561474372344e-09,1.9898615206392574e-07,0.010559341495326545
rh_isthmuscingulate <-> rh_precentral,1.0765132834960022e-07,6.631542892682092e-09,3.1497775327613976e-07,0.020406144192421517
lh_posteriorcingulate <-> rh_pericalcarine,1.073935668211241e-07,5.459670191764965e-09,4.010038184295127e-07,0.01328374566598169
fourth_ventricle <-> lh_entorhinal,1.072843911793137e-07,-2.7360172794033134e-09,1.3685023337768366e-07,-0.018631344441697676
lh_caudalanteriorcingulate <-> lh_superiorparietal,1.0717731593376471e-07,3.5807343972967314e-10,5.4618720170517954e-08,0.005541326705090683
brain_stem <-> lh_unknown,1.0601554004778393e-07,1.0511013343102094e-09,1.2956578611553662e-07,0.007531224976872749
lh_parsorbitalis <-> lh_postcentral,1.0589844882151432e-07,-1.5322012835357091e-09,7.888373018412123e-08,-0.017238264869867397
lh_superiorparietal <-> rh_cuneus,1.0583484882782829e-07,5.855639828203831e-10,1.1288046757072568e-07,0.004765313758945074
lh_isthmuscingulate <-> rh_rostralanteriorcingulate,1.0551356339494667e-07,5.3172731536173915e-09,2.2172758776131705e-07,0.02294622407710153
rh_entorhinal <-> rh_posteriorcingulate,1.0550108564710628e-07,4.359407249170688e-09,2.479344670783757e-07,0.016901220292695675
left_putamen <-> lh_rostralanteriorcingulate,1.0544881627126247e-07,2.1144393508663433e-09,7.293877048539738e-08,0.0254939799383525
rh_parsorbitalis <-> right_cerebellum_white_matter,1.0529404594836273e-07,-2.1215612700672075e-09,6.710676514367426e-08,-0.02751459312440444
left_choroid_plexus <-> rh_pericalcarine,1.0515241705747548e-07,6.342407799452763e-09,3.5466006884980794e-07,0.017392657823648364
fourth_ventricle <-> left_accumbens_area,1.0513910539326178e-07,-8.19094787169384e-10,1.3023829168612898e-07,-0.005840735631624931
cc_anterior <-> rh_transversetemporal,1.0502316185052172e-07,2.1062946177054424e-09,1.4404178416063395e-07,0.013673527797555303
lh_parsopercularis <-> lh_posteriorcingulate,1.0483640392620704e-07,1.8429483297745974e-09,7.862990155181126e-08,0.020793753547128188
left_cerebellum_cortex <-> lh_precuneus,1.0431610746976806e-07,-2.6289384372306956e-09,8.254757297438846e-08,-0.02840634662519163
lh_paracentral <-> lh_parsorbitalis,1.0397455184403803e-07,-1.9553840308071644e-09,2.568647778516024e-07,-0.007327246579893395
fourth_ventricle <-> left_putamen,1.0396475033545283e-07,1.8395991746141528e-09,1.416895335509927e-07,0.012127396871424513
left_vessel <-> rh_precuneus,1.0394207615564902e-07,1.1529961325271707e-09,2.4692488500445346e-07,0.004487677916085026
brain_stem <-> lh_lateraloccipital,1.036754106059156e-07,4.660783242661807e-09,2.056519745506143e-07,0.02161252291973753
cc_central <-> rh_middletemporal,1.0358185562076682e-07,2.765653995622197e-09,1.280941141782223e-07,0.020027312619949052
lh_paracentral <-> lh_parstriangularis,1.0318494804529648e-07,-1.8116961427523924e-09,2.422904254103412e-07,-0.007180994442439639
lh_superiorfrontal <-> rh_precuneus,1.0312275955673047e-07,5.689245152554461e-09,2.748162527886178e-07,0.01997514220783198
left_caudate <-> right_cerebral_white_matter,1.0310841559899852e-07,3.5035764392049395e-09,2.3968347187342525e-07,0.014032071938590494
rh_precuneus <-> rh_transversetemporal,1.0199645715756934e-07,5.232561208127452e-09,2.76287224437308e-07,0.01827731299715504
lh_caudalanteriorcingulate <-> rh_parahippocampal,1.0172651482956981e-07,-6.94894881545064e-10,1.6170169112323047e-07,-0.00404710563419167
lh_cuneus <-> lh_superiorparietal,1.0143261481014238e-07,-1.1169217783699533e-09,3.624486917506326e-08,-0.024152339455038047
lh_lateraloccipital <-> rh_lateraloccipital,1.0115202683814272e-07,1.942885971291017e-09,1.3418285172167468e-07,0.013475152891562257
