Edge_Name,Global_Saliency_Mean,Global_Contrib_Mean,Contrib_Std,Robustness_Z_Score,PD_Contrib_Mean,HC_Contrib_Mean,Prodromal_Contrib_Mean,Contrastive_Delta_C
rh_posteriorcingulate <-> rh_superiortemporal,1.3105834185491118e-07,6.729371736501082e-09,4.917048366095828e-07,0.013413009493742935,0.0,0.0,0.0,0.0
rh_postcentral <-> right_putamen,1.3003603438410756e-07,4.5033357650510725e-09,3.2905181393706954e-07,0.013282146208741193,0.0,0.0,0.0,0.0
lh_paracentral <-> rh_lingual,1.299420955036296e-07,3.102329943832908e-09,2.919796624318951e-07,0.010273307542797094,0.0,0.0,0.0,0.0
left_hippocampus <-> lh_cuneus,1.2945218102427457e-07,-3.3618034172518885e-09,2.4564180204627213e-07,-0.013150444842519883,-0.0,0.0,0.0,-0.0
left_cerebral_white_matter <-> lh_cuneus,1.2935993169200665e-07,-5.011303884553643e-09,3.6616826269083615e-07,-0.013321974184388638,-0.0,0.0,0.0,-0.0
lh_transversetemporal <-> lh_unknown,1.2754354746279757e-07,-1.7604601834569308e-09,1.286341163424041e-07,-0.012698607167581142,-0.0,0.0,0.0,-0.0
lh_unknown <-> rh_isthmuscingulate,1.272710287866744e-07,7.167209979898404e-09,5.236970032428153e-07,0.013429361484792804,0.0,0.0,0.0,0.0
lh_unknown <-> right_pallidum,1.2710635778790668e-07,3.988293003053701e-08,2.9141843194373913e-06,0.013638993193907295,0.0,0.0,0.0,0.0
lh_unknown <-> right_caudate,1.2706529631624732e-07,5.030215072608204e-10,3.6755007409858226e-08,0.010758665972422862,0.0,0.0,0.0,0.0
left_amygdala <-> rh_parsorbitalis,1.2702547748004565e-07,-5.725170363591851e-09,4.18329387708288e-07,-0.01336627961537618,-0.0,0.0,0.0,-0.0
lh_unknown <-> rh_paracentral,1.2697905305535828e-07,2.8187575858947036e-09,2.0596227887018511e-07,0.01305208298708988,0.0,0.0,0.0,0.0
lh_transversetemporal <-> right_ventraldc,1.2695650031183209e-07,1.8457668691839541e-09,1.34867344585628e-07,0.012741083054041626,0.0,0.0,0.0,0.0
lh_unknown <-> rh_insula,1.2695226009084045e-07,1.3911447015570037e-08,1.0164880243858162e-06,0.013552468889146315,0.0,0.0,0.0,0.0
rh_parsorbitalis <-> right_pallidum,1.268237672243895e-07,-6.0330898436013095e-09,4.408285902394417e-07,-0.013382225471541293,-0.0,0.0,0.0,-0.0
lh_posteriorcingulate <-> lh_unknown,1.2681662752066323e-07,1.7279241175638434e-09,1.262567560790228e-07,0.012681383054222463,0.0,0.0,0.0,0.0
lh_unknown <-> right_thalamus,1.2679021606703152e-07,7.520159326052495e-09,5.494864687943782e-07,0.01344118177202297,0.0,0.0,0.0,0.0
lh_unknown <-> right_putamen,1.2675486635835319e-07,3.3877161135269184e-08,2.4753520288470644e-06,0.013630729466917626,0.0,0.0,0.0,0.0
csf <-> lh_unknown,1.2675090954544838e-07,2.562030633189454e-08,1.872036355263347e-06,0.013613077271458753,0.0,0.0,0.0,0.0
left_thalamus <-> lh_unknown,1.2672192561841302e-07,9.94773285135571e-09,7.268655303704297e-07,0.01350006540047393,0.0,0.0,0.0,0.0
left_thalamus <-> rh_parsorbitalis,1.2671576694267965e-07,-5.102311603268015e-09,3.7281805664083253e-07,-0.013328293989160247,-0.0,0.0,0.0,-0.0
lh_paracentral <-> lh_unknown,1.266808750470647e-07,5.475777719228281e-09,4.0010665098781964e-07,0.013352082210904972,0.0,0.0,0.0,0.0
left_putamen <-> rh_parsorbitalis,1.2645006096095181e-07,-8.621817654825413e-09,6.299829474791067e-07,-0.0134719490398717,-0.0,0.0,0.0,-0.0
rh_middletemporal <-> rh_parsorbitalis,1.2640894498773728e-07,-5.333832506424388e-09,3.8973493273503357e-07,-0.013343423528010616,-0.0,0.0,0.0,-0.0
rh_parsorbitalis <-> wm_hypointensities,1.2637548103286757e-07,-1.63206446602808e-08,1.1925243886465656e-06,-0.01357198640989693,-0.0,0.0,0.0,-0.0
rh_parsorbitalis <-> right_hippocampus,1.2633881238655427e-07,-3.6692126264511382e-09,2.6810371987460574e-07,-0.013193684097809084,-0.0,0.0,0.0,-0.0
rh_insula <-> rh_parsorbitalis,1.263367413274581e-07,-4.343454431077947e-09,3.1736953091326783e-07,-0.013267741866388558,-0.0,0.0,0.0,-0.0
csf <-> rh_parsorbitalis,1.2623612055631724e-07,-7.369688026212881e-09,5.384917624831264e-07,-0.013436278409814038,-0.0,0.0,0.0,-0.0
left_lateral_ventricle <-> rh_parsorbitalis,1.261972500471754e-07,-8.730375896206244e-09,6.379151311109384e-07,-0.013474567079853235,-0.0,0.0,0.0,-0.0
lh_rostralmiddlefrontal <-> rh_caudalmiddlefrontal,1.2461753337110362e-07,-2.1675380216283576e-08,1.583786675045513e-06,-0.013599925608403398,-0.0,0.0,0.0,-0.0
cc_posterior <-> right_cerebellum_cortex,1.2406397197562993e-07,1.4486385283517313e-08,1.0584978788226287e-06,0.013557710848691411,0.0,0.0,0.0,0.0
left_pallidum <-> third_ventricle,1.2344294855517618e-07,4.915047666077129e-09,3.5913496894040667e-07,0.013315042138071227,0.0,0.0,0.0,0.0
lh_rostralmiddlefrontal <-> right_caudate,1.2335738111357117e-07,6.426404829840969e-10,4.6956751099129594e-08,0.011282955410599564,0.0,0.0,0.0,0.0
left_lateral_ventricle <-> right_putamen,1.2293165856588647e-07,-1.7238454936832635e-08,1.259587373088731e-06,-0.013577998097833829,0.0,0.0,-0.0,0.0
left_lateral_ventricle <-> rh_lateralorbitofrontal,1.2276522171673144e-07,-2.0478135016258486e-08,1.4963058107819445e-06,-0.013594938603886816,0.0,0.0,-0.0,0.0
left_pallidum <-> optic_chiasm,1.2253174250457114e-07,1.6395521281205975e-08,9.536263610012409e-07,0.017014396808499994,0.0,0.0,0.0,0.0
left_cerebral_white_matter <-> right_ventraldc,1.220987548995833e-07,-5.785991118599318e-10,4.2277346667649295e-08,-0.011067874495206262,-0.0,0.0,0.0,-0.0
left_lateral_ventricle <-> lh_transversetemporal,1.220203816632597e-07,-2.0408253803498668e-09,1.4911996981093798e-07,-0.012825702410418503,0.0,0.0,-0.0,0.0
left_hippocampus <-> left_lateral_ventricle,1.2196291522349647e-07,-2.4974206745910566e-08,1.8248268528314085e-06,-0.01361120626034641,0.0,0.0,-0.0,0.0
lh_parahippocampal <-> rh_precentral,1.2172849313443184e-07,8.557856673495112e-09,6.25309417006148e-07,0.013470375921426482,0.0,0.0,0.0,0.0
left_lateral_ventricle <-> lh_inferiortemporal,1.2170890527550646e-07,-4.287144105553571e-09,3.1325502208606e-07,-0.013262420728647509,0.0,0.0,-0.0,0.0
left_lateral_ventricle <-> lh_temporalpole,1.215904624958275e-07,-8.487055746991927e-09,6.201361022657504e-07,-0.013468607363513095,0.0,0.0,-0.0,0.0
rh_insula <-> right_vessel,1.2006450615376792e-07,3.3696584538896725e-09,2.4621575748487486e-07,0.013151644094679043,0.0,0.0,0.0,0.0
lh_temporalpole <-> rh_temporalpole,1.1936602512311735e-07,-8.56391220503532e-08,6.25751885376622e-06,-0.01366395922349587,0.0,0.0,-0.0,0.0
left_amygdala <-> lh_medialorbitofrontal,1.1927234785010418e-07,-9.926550140672395e-09,7.253177422999639e-07,-0.013499674453146787,-0.0,0.0,0.0,-0.0
left_putamen <-> third_ventricle,1.1902318854052365e-07,-6.593242180267739e-10,4.817580594323936e-08,-0.011333306128497122,-0.0,0.0,0.0,-0.0
left_putamen <-> lh_temporalpole,1.1877121695069673e-07,-5.19087090774366e-08,3.792889487303959e-06,-0.013649807403221977,0.0,0.0,-0.0,0.0
lh_postcentral <-> rh_superiortemporal,1.1839888412644912e-07,6.714480549091829e-09,4.906167604624036e-07,0.013412416601653288,0.0,0.0,0.0,0.0
left_choroid_plexus <-> rh_middletemporal,1.1790259296514011e-07,1.724942712179099e-09,1.2603890937579776e-07,0.012679774632815293,0.0,0.0,0.0,0.0
lh_unknown <-> rh_precuneus,1.1717106219143903e-07,-2.4460807205801342e-09,1.7873135385326057e-07,-0.012960648406528002,0.0,0.0,-0.0,0.0
left_pallidum <-> rh_precuneus,1.171167895428083e-07,-3.3084143750842185e-09,2.417407468982256e-07,-0.01314214888073623,0.0,0.0,-0.0,0.0
rh_cuneus <-> rh_supramarginal,1.1689681036586172e-07,-5.599892407626067e-09,4.0917552026256313e-07,-0.01335930209884014,-0.0,0.0,0.0,-0.0
lh_transversetemporal <-> rh_precuneus,1.1678429735538441e-07,-2.4339284066351528e-09,1.7784340297512224e-07,-0.012957220578874943,0.0,0.0,-0.0,0.0
lh_superiortemporal <-> rh_precuneus,1.166979559916961e-07,-3.0661828944342705e-09,2.2404126538962803e-07,-0.013101035363698534,0.0,0.0,-0.0,0.0
rh_precuneus <-> right_inf_lat_vent,1.1578400851286641e-07,-1.779903783578485e-09,1.3005483028052905e-07,-0.01270862118795437,0.0,0.0,-0.0,0.0
optic_chiasm <-> rh_precuneus,1.1572055780234631e-07,-1.3353010455987064e-08,9.756839243838545e-07,-0.013546949610986054,0.0,0.0,-0.0,0.0
left_choroid_plexus <-> lh_lateraloccipital,1.1564227176851101e-07,-9.674760109151116e-10,7.069198321893442e-08,-0.011989741388436873,-0.0,0.0,0.0,-0.0
rh_temporalpole <-> right_caudate,1.141386174628239e-07,1.7605931672515272e-08,1.2864383326361971e-06,0.013580230720820409,0.0,0.0,0.0,0.0
csf <-> lh_postcentral,1.1398515198379755e-07,1.0136423366752972e-08,7.406528559449612e-07,0.01350347672226293,0.0,0.0,0.0,0.0
left_cerebral_white_matter <-> left_ventraldc,1.1378513127635146e-07,3.4685605099726225e-10,2.5344237851739093e-08,0.009813652014572877,0.0,0.0,0.0,0.0
rh_lateraloccipital <-> right_putamen,1.1376137949861167e-07,3.5635184417940913e-09,2.6038080845993653e-07,0.013179627881474112,0.0,0.0,0.0,0.0
cc_anterior <-> right_ventraldc,1.1336081486878993e-07,7.122317389545837e-09,4.20181012389733e-07,0.01655655917954184,0.0,0.0,0.0,0.0
left_accumbens_area <-> left_cerebral_white_matter,1.1329696084676164e-07,8.91327698390638e-09,6.512794321132888e-07,0.013478835952029698,0.0,0.0,0.0,0.0
cc_central <-> lh_bankssts,1.1318610468356128e-07,-2.598138100833655e-11,1.8984195261945592e-09,-0.0021835993386464586,-0.0,0.0,0.0,-0.0
right_pallidum <-> right_ventraldc,1.1275122587460927e-07,3.3675831794388433e-10,2.4606412037449938e-08,0.009731096005545312,0.0,0.0,0.0,0.0
lh_caudalmiddlefrontal <-> lh_lateralorbitofrontal,1.1190955835823597e-07,-1.9604310219800485e-08,1.432456777678717e-06,-0.013590916915617292,-0.0,0.0,0.0,-0.0
cc_mid_posterior <-> lh_medialorbitofrontal,1.1161933757699607e-07,-8.650260653925802e-09,6.320612336509767e-07,-0.013472641238184561,-0.0,0.0,0.0,-0.0
right_amygdala <-> right_putamen,1.1161314620032963e-07,-7.131268520584881e-08,5.210708161229379e-06,-0.013659580846797612,0.0,0.0,-0.0,0.0
cc_posterior <-> lh_lateralorbitofrontal,1.1158627693363455e-07,-9.94030633319539e-09,7.263228861175063e-07,-0.013499928524032137,-0.0,0.0,0.0,-0.0
cc_mid_posterior <-> lh_lateralorbitofrontal,1.114430468466677e-07,-1.5877086478669182e-08,1.160114274930722e-06,-0.01356883410349746,-0.0,0.0,0.0,-0.0
lh_caudalanteriorcingulate <-> right_amygdala,1.114193931717272e-07,-4.4127617424619056e-08,3.224337094955046e-06,-0.01364348122323112,0.0,0.0,-0.0,0.0
right_amygdala <-> right_amygdala,1.1134411562373688e-07,-1.1133297550586168e-07,8.13492918416658e-06,-0.013668992447753698,0.0,0.0,-0.0,0.0
right_accumbens_area <-> right_amygdala,1.1129839971926663e-07,-3.813075953362028e-08,2.7861559177330555e-06,-0.013636850252805024,0.0,0.0,-0.0,0.0
right_amygdala <-> right_hippocampus,1.1128528664509455e-07,-4.56437498613606e-08,3.335118558853503e-06,-0.01364488255298324,0.0,0.0,-0.0,0.0
rh_entorhinal <-> right_amygdala,1.1096212512391449e-07,-5.177651010523463e-08,3.7832299118529633e-06,-0.013649715758974971,0.0,0.0,-0.0,0.0
lh_bankssts <-> lh_frontalpole,1.1054975545724456e-07,-2.91147137360302e-10,2.127367326560115e-08,-0.009309655916900028,0.0,-0.0,0.0,0.0
lh_entorhinal <-> lh_frontalpole,1.0935837326201607e-07,-4.682756928454087e-09,3.421618422264639e-07,-0.013297172966975671,0.0,-0.0,0.0,0.0
lh_frontalpole <-> rh_parahippocampal,1.0931229764728176e-07,-2.3365388964459804e-08,1.7072730134332965e-06,-0.013606100358932461,0.0,-0.0,0.0,0.0
lh_frontalpole <-> lh_parsopercularis,1.0925267294593407e-07,-1.374865223283876e-08,1.0045928601449125e-06,-0.01355090576024265,0.0,-0.0,0.0,0.0
cc_posterior <-> lh_parstriangularis,1.082519589912858e-07,-1.970569895191706e-09,1.0266227176018657e-07,-0.017490947629622364,-0.0,0.0,0.0,-0.0
lh_isthmuscingulate <-> rh_middletemporal,1.0796426708220542e-07,3.0306667005366383e-10,2.2144615175922695e-08,0.009428225175352856,0.0,0.0,0.0,0.0
lh_superiorparietal <-> rh_inferiorparietal,1.0752949659509431e-07,-3.998052869044412e-08,1.052115245600892e-06,-0.03764236400525927,0.0,0.0,-0.0,0.0
rh_transversetemporal <-> third_ventricle,1.0611668616282137e-07,1.873301157042426e-08,1.3687923262551365e-06,0.013586535995093607,0.0,0.0,0.0,0.0
lh_postcentral <-> right_cerebral_white_matter,1.0526378042577358e-07,1.3826038991013884e-08,1.0102473914703036e-06,0.013551653360356885,0.0,0.0,0.0,0.0
lh_cuneus <-> lh_supramarginal,1.0498278130766716e-07,-1.6240140072515666e-09,1.1866420423112216e-07,-0.012622112085924977,-0.0,0.0,0.0,-0.0
rh_middletemporal <-> right_choroid_plexus,1.0409890778697608e-07,5.2315119680318955e-09,3.822585284610376e-07,0.013336897960018562,0.0,0.0,0.0,0.0
rh_paracentral <-> rh_transversetemporal,1.0386355917147372e-07,1.8976704374022e-08,1.386598584382624e-06,0.013587801524523801,0.0,0.0,0.0,0.0
lh_parsorbitalis <-> lh_rostralmiddlefrontal,1.0381434426716205e-07,-3.087756653775876e-10,2.256176267837504e-08,-0.009482768744047512,-0.0,0.0,0.0,-0.0
rh_fusiform <-> rh_posteriorcingulate,1.0368879448468988e-07,4.020052421785724e-09,2.9373904379428387e-07,0.013235217875079707,0.0,0.0,0.0,0.0
rh_paracentral <-> right_choroid_plexus,1.0365888403121676e-07,2.3712100607625555e-09,1.7326066996270233e-07,0.012939001375718805,0.0,0.0,0.0,0.0
left_caudate <-> rh_paracentral,1.0365794660446795e-07,1.7974754596610417e-08,1.3133876560992465e-06,0.013582380426300738,0.0,0.0,0.0,0.0
cc_mid_posterior <-> right_thalamus,1.035495103103168e-07,1.7408828203388589e-10,1.2720362854797849e-08,0.0076622139860378045,0.0,0.0,0.0,0.0
lh_precentral <-> rh_rostralmiddlefrontal,1.0255812702191233e-07,1.9780521922873872e-08,1.4453322956410291e-06,0.013591756317179205,0.0,0.0,0.0,0.0
lh_isthmuscingulate <-> right_pallidum,1.0254917786655467e-07,5.4144399658748915e-09,3.956247957461134e-07,0.013348394927177652,0.0,0.0,0.0,0.0
lh_isthmuscingulate <-> rh_entorhinal,1.025234858334511e-07,7.678749313802992e-09,5.610743951370117e-07,0.01344614533446332,0.0,0.0,0.0,0.0
lh_precentral <-> rh_medialorbitofrontal,1.0249058869475506e-07,7.934428371919828e-09,5.797564704359456e-07,0.013453736872195282,0.0,0.0,0.0,0.0
lh_frontalpole <-> lh_precentral,1.0243012466945786e-07,8.352988052717322e-09,6.103399821687809e-07,0.013465177632939765,0.0,0.0,0.0,0.0
left_pallidum <-> lh_isthmuscingulate,1.0222718267865507e-07,6.863746683292914e-09,5.015234071751396e-07,0.013418245552432458,0.0,0.0,0.0,0.0
lh_precuneus <-> lh_superiorparietal,1.0175346248482977e-07,-8.890469326387632e-08,2.5923859625852215e-06,-0.03416276238116425,0.0,0.0,-0.0,0.0
lh_parsopercularis <-> lh_superiorfrontal,1.0132883354491286e-07,-9.021776636115412e-09,6.592073347245032e-07,-0.013481287738469667,-0.0,0.0,0.0,-0.0
cc_mid_posterior <-> lh_caudalmiddlefrontal,1.0131628728691447e-07,-6.030858004917408e-09,4.4066551322150067e-07,-0.013382115622309135,-0.0,0.0,0.0,-0.0
lh_superiorfrontal <-> rh_unknown,1.0129555489533068e-07,-1.5573027752573542e-08,1.1378971717465384e-06,-0.013566570365252323,-0.0,0.0,0.0,-0.0
lh_superiorfrontal <-> rh_insula,1.0125187734902352e-07,-1.6453365484873455e-08,1.2022220950486422e-06,-0.01357289687432503,-0.0,0.0,0.0,-0.0
rh_transversetemporal <-> right_inf_lat_vent,1.010607076941358e-07,5.778171763448428e-09,4.2220211842922586e-07,0.013369142623475173,0.0,0.0,0.0,0.0
rh_superiortemporal <-> right_pallidum,1.0047372594503651e-07,2.413795191523434e-09,1.7637229993095002e-07,0.0129514696787974,0.0,0.0,0.0,0.0
cc_central <-> lh_parsopercularis,1.00441341120959e-07,-3.9760723918474066e-09,2.9052549068982283e-07,-0.01323039979976665,-0.0,0.0,0.0,-0.0
rh_postcentral <-> right_hippocampus,1.0007389163605394e-07,3.3533441691350856e-11,2.450236978047497e-09,0.002693397864673394,0.0,0.0,0.0,0.0
lh_middletemporal <-> rh_postcentral,9.904025874208757e-08,1.2682773493760534e-08,9.26710741016123e-07,0.013539690470510185,0.0,0.0,0.0,0.0
lh_unknown <-> rh_entorhinal,9.874589584265531e-08,-7.498260601188234e-09,5.478863626696217e-07,-0.013440480181855022,-0.0,0.0,0.0,-0.0
rh_entorhinal <-> rh_frontalpole,9.865394081878528e-08,-1.972624654916537e-08,1.4413664776113159e-06,-0.013591499358336546,-0.0,0.0,0.0,-0.0
rh_entorhinal <-> rh_lateralorbitofrontal,9.839970196426361e-08,-3.911524020006343e-08,2.8580904049620843e-06,-0.013638077841754968,-0.0,0.0,0.0,-0.0
rh_entorhinal <-> right_putamen,9.839504753145274e-08,-6.234496934356844e-09,4.555450964052096e-07,-0.013391821721456497,-0.0,0.0,0.0,-0.0
left_choroid_plexus <-> lh_frontalpole,9.8132393636814e-08,2.256153360515404e-09,1.6485365394232141e-07,0.01290309530082589,0.0,0.0,0.0,0.0
rh_middletemporal <-> right_cerebral_white_matter,9.81074646254827e-08,-1.818724730368599e-09,1.3289141711892943e-07,-0.01272801940829562,-0.0,0.0,0.0,-0.0
lh_superiortemporal <-> rh_paracentral,9.789067923966865e-08,-1.3847526229136668e-08,1.0118174308921187e-06,-0.013551859471654151,-0.0,0.0,0.0,-0.0
lh_parstriangularis <-> rh_precuneus,9.765526522230008e-08,-4.8040010880684126e-09,3.5102096638060455e-07,-0.013306709403142582,-0.0,0.0,0.0,-0.0
rh_paracentral <-> rh_parstriangularis,9.759736277009553e-08,-1.0685829699914972e-08,7.807971311994222e-07,-0.01351273199955531,-0.0,0.0,0.0,-0.0
rh_pericalcarine <-> wm_hypointensities,9.740929970385207e-08,7.636897569593768e-09,5.580163525954471e-07,0.013444855125558194,0.0,0.0,0.0,0.0
lh_caudalanteriorcingulate <-> rh_frontalpole,9.732240174303166e-08,-5.6782193176277425e-09,8.793852539129762e-07,-0.006384431597719451,-0.0,0.0,0.0,-0.0
left_putamen <-> rh_posteriorcingulate,9.696360778635585e-08,4.3876425888300404e-10,3.205982915967827e-08,0.010431907776354847,0.0,0.0,0.0,0.0
left_putamen <-> right_inf_lat_vent,9.675822412588177e-08,8.808376989098465e-10,6.436145509286763e-08,0.011845353184789036,0.0,0.0,0.0,0.0
left_caudate <-> left_pallidum,9.487069356656365e-08,4.07567977469697e-09,2.9780364886371185e-07,0.013241167834568409,0.0,0.0,0.0,0.0
lh_paracentral <-> right_hippocampus,9.442288698872711e-08,1.302303909322747e-10,9.51573424716926e-09,0.006673097167797543,0.0,0.0,0.0,0.0
left_choroid_plexus <-> right_pallidum,9.235023644714431e-08,6.995923173603382e-09,5.111813399089209e-07,0.013423203476214162,0.0,0.0,0.0,0.0
left_pallidum <-> left_ventraldc,9.057083152311293e-08,1.5292749417534147e-08,1.1174176651399666e-06,0.013564404648241506,0.0,0.0,0.0,0.0
rh_precentral <-> right_hippocampus,8.987502106866531e-08,-2.7543748987813336e-09,2.0125793500464234e-07,-0.013037971325057242,-0.0,0.0,0.0,-0.0
brain_stem <-> right_hippocampus,8.978695745583386e-08,-5.861873889327998e-10,4.28318103953736e-08,-0.011095349270562407,-0.0,0.0,0.0,-0.0
rh_parsopercularis <-> right_hippocampus,8.970228383973352e-08,-1.0937395082838565e-09,7.991786265827325e-08,-0.012163762304276956,-0.0,0.0,0.0,-0.0
lh_paracentral <-> rh_transversetemporal,8.962619421857127e-08,1.181932302574836e-08,8.768976000104045e-07,0.013326592636635506,0.0,0.0,0.0,0.0
left_amygdala <-> rh_temporalpole,8.831609128573246e-08,-4.306075493247015e-08,3.1463830945033298e-06,-0.013642436181925484,-0.0,0.0,0.0,-0.0
lh_paracentral <-> rh_superiortemporal,8.714365928123394e-08,3.1315432031933666e-09,2.2881704256431166e-07,0.013112729182005784,0.0,0.0,0.0,0.0
lh_parsopercularis <-> right_pallidum,8.696967941684447e-08,-4.476641499443278e-10,3.271013050302873e-08,-0.010481451231168268,-0.0,0.0,0.0,-0.0
lh_parsopercularis <-> rh_lateraloccipital,8.68138921715682e-08,-3.0060172651515933e-09,2.196450554499266e-07,-0.01308984101252311,-0.0,0.0,0.0,-0.0
cc_mid_posterior <-> lh_parsopercularis,8.679355219118158e-08,-1.8764174197127256e-08,1.3710693314305544e-06,-0.013586699646491132,-0.0,0.0,0.0,-0.0
left_caudate <-> right_hippocampus,8.629662881183268e-08,-3.500566761138455e-09,2.557810260340109e-07,-0.013170867813154208,-0.0,0.0,0.0,-0.0
left_caudate <-> rh_parsorbitalis,8.627159079739105e-08,-8.526353412072352e-09,6.230075221759776e-07,-0.013469592561495667,-0.0,0.0,0.0,-0.0
left_choroid_plexus <-> rh_superiorparietal,8.623736382074905e-08,-9.626856989145264e-09,7.034196249310936e-07,-0.013493961551835758,-0.0,0.0,0.0,-0.0
left_caudate <-> rh_parahippocampal,8.609940403416642e-08,-8.82139434491429e-10,6.445657090850595e-08,-0.011847704288926003,-0.0,0.0,0.0,-0.0
lh_supramarginal <-> rh_paracentral,8.576251459314509e-08,-9.39628202860568e-09,8.273864294697225e-07,-0.011220962864845929,-0.0,0.0,0.0,-0.0
rh_medialorbitofrontal <-> rh_superiortemporal,8.50901551359797e-08,9.859992160238605e-09,7.204544530991687e-07,0.013498435280125513,0.0,0.0,0.0,0.0
left_vessel <-> rh_superiortemporal,8.468446735997269e-08,8.999321314119053e-09,6.575665589038805e-07,0.013480785090396985,0.0,0.0,0.0,0.0
left_putamen <-> rh_superiortemporal,8.463429867844569e-08,1.5077821172212254e-08,1.101713189018436e-06,0.013562689838666845,0.0,0.0,0.0,0.0
left_cerebral_white_matter <-> rh_frontalpole,8.462657580807916e-08,-2.9055456920179855e-09,2.1230375222192948e-07,-0.013070160368311424,-0.0,0.0,0.0,-0.0
csf <-> rh_caudalmiddlefrontal,8.454788101258015e-08,1.3956502088683933e-08,1.0197801292406774e-06,0.013552895120412698,0.0,0.0,0.0,0.0
left_cerebral_white_matter <-> lh_unknown,8.4463441753167e-08,-8.502554286106521e-10,6.212685566673545e-08,-0.011788333495907346,-0.0,0.0,0.0,-0.0
csf <-> rh_insula,8.441346927723858e-08,3.4918558797672606e-10,2.5514453533784147e-08,0.009832210641916627,0.0,0.0,0.0,0.0
left_thalamus <-> rh_transversetemporal,8.365029490061021e-08,2.2890722998335073e-09,1.6725899017764506e-07,0.012913716238253695,0.0,0.0,0.0,0.0
rh_insula <-> rh_precuneus,7.950526632522041e-08,3.0142765500430587e-09,3.0761083205826405e-07,0.009490471500953423,0.0,0.0,0.0,0.0
rh_lateralorbitofrontal <-> right_cerebral_white_matter,7.902121621320087e-08,1.3018407525522163e-09,9.512350031924574e-08,0.012383917474196574,0.0,0.0,0.0,0.0
rh_superiortemporal <-> wm_hypointensities,7.823315642648533e-08,1.0280418519300413e-08,7.511743601400502e-07,0.013505996861755689,0.0,0.0,0.0,0.0
lh_precuneus <-> rh_superiortemporal,7.808712495958314e-08,6.528878824174716e-10,4.770551280547583e-08,0.011314133618712375,0.0,0.0,0.0,0.0
lh_precentral <-> rh_superiortemporal,7.808632378672225e-08,6.47507838042425e-09,4.731240124261841e-07,0.013402518222820832,0.0,0.0,0.0,0.0
lh_transversetemporal <-> rh_superiortemporal,7.80652316848744e-08,1.2333508452735423e-08,9.011904819703679e-07,0.013535598425112294,0.0,0.0,0.0,0.0
lh_rostralanteriorcingulate <-> rh_superiortemporal,7.79039997342374e-08,7.584863407346381e-12,5.542142964380812e-10,0.0007186573243927954,0.0,0.0,0.0,0.0
lh_postcentral <-> rh_parahippocampal,7.734249746217653e-08,2.4877921445744853e-11,1.8177914341267037e-09,0.0021051244290793535,0.0,0.0,0.0,0.0
lh_supramarginal <-> right_pallidum,7.721221149456077e-08,-9.097137298977372e-10,6.647138223834236e-08,-0.011896132948955791,-0.0,0.0,0.0,-0.0
lh_parstriangularis <-> right_pallidum,7.694369323258654e-08,-8.666356666338864e-09,4.876275748898843e-07,-0.017415346543560344,-0.0,0.0,0.0,-0.0
lh_unknown <-> right_ventraldc,7.628037660532677e-08,5.768189122350991e-09,4.214727022070363e-07,0.013368607313616804,0.0,0.0,0.0,0.0
left_cerebral_white_matter <-> lh_bankssts,7.538171136256461e-08,-7.194045183121503e-10,5.256578102442514e-08,-0.011498370299753806,-0.0,0.0,0.0,-0.0
lh_paracentral <-> rh_supramarginal,7.523596330374926e-08,-2.8062651481820367e-09,2.0504947567177596e-07,-0.013049393119493866,-0.0,0.0,0.0,-0.0
left_choroid_plexus <-> right_cerebral_white_matter,7.504303869878532e-08,6.3628787538891285e-09,4.6492575838504316e-07,0.013397628243045228,0.0,0.0,0.0,0.0
right_cerebellum_cortex <-> right_cerebral_white_matter,7.473860391195905e-08,1.680279709627653e-09,1.2277545251355717e-07,0.012655047885873981,0.0,0.0,0.0,0.0
left_cerebral_white_matter <-> rh_cuneus,7.410705079104793e-08,-1.9217020125007988e-09,1.4041580864728918e-07,-0.01277593113239186,-0.0,0.0,0.0,-0.0
rh_postcentral <-> right_ventraldc,7.369805477064257e-08,5.061353684563455e-09,3.6982532455333963e-07,0.01332547715325569,0.0,0.0,0.0,0.0
lh_parsopercularis <-> rh_transversetemporal,7.330076023413057e-08,-1.3393430171834395e-09,9.786373308168379e-08,-0.012416991132405669,-0.0,0.0,0.0,-0.0
lh_paracentral <-> rh_middletemporal,7.316274049583725e-08,3.6463206107440414e-09,2.664310355165895e-07,0.013190706332701974,0.0,0.0,0.0,0.0
rh_middletemporal <-> rh_paracentral,7.31306445300021e-08,3.8732228477351185e-10,2.830104327819956e-08,0.010112577925363473,0.0,0.0,0.0,0.0
rh_lingual <-> rh_parsorbitalis,7.30736686042353e-08,3.521202412461827e-10,2.572888413189437e-08,0.009855338329244179,0.0,0.0,0.0,0.0
right_choroid_plexus <-> third_ventricle,7.295787460013722e-08,1.339062249015673e-09,9.784321778375367e-08,0.012416749764465945,0.0,0.0,0.0,0.0
lh_superiorparietal <-> rh_insula,7.17760792284618e-08,2.7358275086074815e-09,1.9990270574817243e-07,0.0130337886729757,0.0,0.0,0.0,0.0
right_amygdala <-> right_ventraldc,7.159758663530486e-08,3.823654023949615e-09,2.7938851511200325e-07,0.013212874126914574,0.0,0.0,0.0,0.0
lh_middletemporal <-> rh_fusiform,7.10103432787408e-08,1.0399742861634142e-08,7.598932062000034e-07,0.01350803303352243,0.0,0.0,0.0,0.0
